"original_failure_id","code","county","place_geoid","status","reason"
"LP24449-ledger-00841","PROVIDER_HEALTH_FALSE","kerr-tx","4836032","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00842","PROVIDER_HEALTH_FALSE","grimes-tx","4836068","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00843","PROVIDER_HEALTH_FALSE","brazoria-tx","4836092","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00844","PROVIDER_HEALTH_FALSE","wichita-tx","4836104","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00845","PROVIDER_HEALTH_FALSE","pecos-tx","4836128","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00846","PROVIDER_HEALTH_FALSE","bosque-tx","4836140","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00847","PROVIDER_HEALTH_FALSE","dallas-tx","4837000","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00848","PROVIDER_HEALTH_FALSE","ellis-tx","4837072","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00849","PROVIDER_HEALTH_FALSE","hill-tx","4837084","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00850","PROVIDER_HEALTH_FALSE","tyler-tx","4837112","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00851","PROVIDER_HEALTH_FALSE","harris-tx","4837156","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00852","PROVIDER_HEALTH_FALSE","jack-tx","4837168","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00853","PROVIDER_HEALTH_FALSE","cherokee-tx","4837216","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00854","PROVIDER_HEALTH_FALSE","galveston-tx","4837252","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00855","PROVIDER_HEALTH_FALSE","starr-tx","4837390","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00856","PROVIDER_HEALTH_FALSE","williamson-tx","4837396","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00857","PROVIDER_HEALTH_FALSE","jasper-tx","4837420","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00858","PROVIDER_HEALTH_FALSE","kent-tx","4837468","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00859","PROVIDER_HEALTH_FALSE","marion-tx","4837528","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00860","PROVIDER_HEALTH_FALSE","harris-tx","4837612","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00861","PROVIDER_HEALTH_FALSE","leon-tx","4837648","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00862","PROVIDER_HEALTH_FALSE","starr-tx","4837665","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00863","PROVIDER_HEALTH_FALSE","shelby-tx","4837684","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00864","PROVIDER_HEALTH_FALSE","blanco-tx","4837780","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00865","PROVIDER_HEALTH_FALSE","clay-tx","4837924","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00866","PROVIDER_HEALTH_FALSE","brazoria-tx","4837984","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00867","PROVIDER_HEALTH_FALSE","travis-tx","4838020","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00868","PROVIDER_HEALTH_FALSE","collin-tx","4838068","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00869","PROVIDER_HEALTH_FALSE","hunt-tx","4838068","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00870","PROVIDER_HEALTH_FALSE","johnson-tx","4838080","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00871","PROVIDER_HEALTH_FALSE","atascosa-tx","4838116","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00872","PROVIDER_HEALTH_FALSE","cameron-tx","4838168","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00873","PROVIDER_HEALTH_FALSE","kimble-tx","4838248","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00874","PROVIDER_HEALTH_FALSE","denton-tx","4838332","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00875","PROVIDER_HEALTH_FALSE","karnes-tx","4838452","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00876","PROVIDER_HEALTH_FALSE","fort-bend-tx","4838476","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00877","PROVIDER_HEALTH_FALSE","harris-tx","4838476","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00878","PROVIDER_HEALTH_FALSE","waller-tx","4838476","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00879","PROVIDER_HEALTH_FALSE","kaufman-tx","4838488","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00880","PROVIDER_HEALTH_FALSE","jim-wells-tx","4838518","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00881","PROVIDER_HEALTH_FALSE","johnson-tx","4838548","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00882","PROVIDER_HEALTH_FALSE","tarrant-tx","4838632","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00883","PROVIDER_HEALTH_FALSE","galveston-tx","4838776","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00884","PROVIDER_HEALTH_FALSE","kaufman-tx","4838788","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00885","PROVIDER_HEALTH_FALSE","lampasas-tx","4838800","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00886","PROVIDER_HEALTH_FALSE","fort-bend-tx","4838848","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00887","PROVIDER_HEALTH_FALSE","karnes-tx","4838860","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00888","PROVIDER_HEALTH_FALSE","liberty-tx","4838872","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00889","PROVIDER_HEALTH_FALSE","houston-tx","4838884","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00890","PROVIDER_HEALTH_FALSE","tarrant-tx","4838896","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00891","PROVIDER_HEALTH_FALSE","navarro-tx","4838992","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00892","PROVIDER_HEALTH_FALSE","winkler-tx","4839004","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00893","PROVIDER_HEALTH_FALSE","kerr-tx","4839040","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00894","PROVIDER_HEALTH_FALSE","gregg-tx","4839124","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00895","PROVIDER_HEALTH_FALSE","rusk-tx","4839124","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00896","PROVIDER_HEALTH_FALSE","bell-tx","4839148","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00897","PROVIDER_HEALTH_FALSE","guadalupe-tx","4839292","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00898","PROVIDER_HEALTH_FALSE","llano-tx","4839304","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00899","PROVIDER_HEALTH_FALSE","kleberg-tx","4839352","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00900","PROVIDER_HEALTH_FALSE","bexar-tx","4839448","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00901","PROVIDER_HEALTH_FALSE","jasper-tx","4839460","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00902","PROVIDER_HEALTH_FALSE","freestone-tx","4839520","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00903","PROVIDER_HEALTH_FALSE","uvalde-tx","4839664","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00904","PROVIDER_HEALTH_FALSE","grayson-tx","4839680","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00905","PROVIDER_HEALTH_FALSE","knox-tx","4839700","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00906","PROVIDER_HEALTH_FALSE","bosque-tx","4839784","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00907","PROVIDER_HEALTH_FALSE","limestone-tx","4839844","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00908","PROVIDER_HEALTH_FALSE","hardin-tx","4839868","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00909","PROVIDER_HEALTH_FALSE","swisher-tx","4839904","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00910","PROVIDER_HEALTH_FALSE","denton-tx","4839916","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00911","PROVIDER_HEALTH_FALSE","denton-tx","4839928","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00912","PROVIDER_HEALTH_FALSE","brazos-tx","4839940","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00913","PROVIDER_HEALTH_FALSE","hays-tx","4839952","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00914","PROVIDER_HEALTH_FALSE","hidalgo-tx","4839988","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00915","PROVIDER_HEALTH_FALSE","starr-tx","4839994","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00916","PROVIDER_HEALTH_FALSE","starr-tx","4840000","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00917","PROVIDER_HEALTH_FALSE","starr-tx","4840018","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00918","PROVIDER_HEALTH_FALSE","bexar-tx","4840036","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00919","PROVIDER_HEALTH_FALSE","webb-tx","4840100","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00920","PROVIDER_HEALTH_FALSE","hidalgo-tx","4840104","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00921","PROVIDER_HEALTH_FALSE","medina-tx","4840108","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00922","PROVIDER_HEALTH_FALSE","mclennan-tx","4840168","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00923","PROVIDER_HEALTH_FALSE","fannin-tx","4840180","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00924","PROVIDER_HEALTH_FALSE","starr-tx","4840186","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00925","PROVIDER_HEALTH_FALSE","starr-tx","4840188","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00926","PROVIDER_HEALTH_FALSE","cameron-tx","4840204","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00927","PROVIDER_HEALTH_FALSE","cameron-tx","4840210","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00928","PROVIDER_HEALTH_FALSE","cameron-tx","4840258","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00929","PROVIDER_HEALTH_FALSE","fayette-tx","4840276","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00930","PROVIDER_HEALTH_FALSE","starr-tx","4840288","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00931","PROVIDER_HEALTH_FALSE","cameron-tx","4840300","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00932","PROVIDER_HEALTH_FALSE","bosque-tx","4840312","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00933","PROVIDER_HEALTH_FALSE","hidalgo-tx","4840320","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00934","PROVIDER_HEALTH_FALSE","cameron-tx","4840336","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00935","PROVIDER_HEALTH_FALSE","hidalgo-tx","4840342","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00936","PROVIDER_HEALTH_FALSE","hidalgo-tx","4840384","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00937","PROVIDER_HEALTH_FALSE","wise-tx","4840450","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00938","PROVIDER_HEALTH_FALSE","brown-tx","4840456","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00939","PROVIDER_HEALTH_FALSE","brazos-tx","4840462","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00940","PROVIDER_HEALTH_FALSE","gregg-tx","4840468","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00941","PROVIDER_HEALTH_FALSE","rusk-tx","4840468","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00942","PROVIDER_HEALTH_FALSE","san-patricio-tx","4840472","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00943","PROVIDER_HEALTH_FALSE","mitchell-tx","4840475","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00944","PROVIDER_HEALTH_FALSE","denton-tx","4840516","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00945","PROVIDER_HEALTH_FALSE","guadalupe-tx","4840522","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00946","PROVIDER_HEALTH_FALSE","bandera-tx","4840576","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00947","PROVIDER_HEALTH_FALSE","brazoria-tx","4840588","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00948","PROVIDER_HEALTH_FALSE","cooke-tx","4840624","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00949","PROVIDER_HEALTH_FALSE","bandera-tx","4840674","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00950","PROVIDER_HEALTH_FALSE","medina-tx","4840674","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00951","PROVIDER_HEALTH_FALSE","hutchinson-tx","4840676","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00952","PROVIDER_HEALTH_FALSE","gregg-tx","4840696","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00953","PROVIDER_HEALTH_FALSE","san-patricio-tx","4840714","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00954","PROVIDER_HEALTH_FALSE","archer-tx","4840756","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00955","PROVIDER_HEALTH_FALSE","randall-tx","4840804","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00956","PROVIDER_HEALTH_FALSE","hall-tx","4840888","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00957","PROVIDER_HEALTH_FALSE","val-verde-tx","4840966","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00958","PROVIDER_HEALTH_FALSE","travis-tx","4840984","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00959","PROVIDER_HEALTH_FALSE","denton-tx","4841050","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00960","PROVIDER_HEALTH_FALSE","tarrant-tx","4841056","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00961","PROVIDER_HEALTH_FALSE","starr-tx","4841086","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00962","PROVIDER_HEALTH_FALSE","aransas-tx","4841092","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00963","PROVIDER_HEALTH_FALSE","galveston-tx","4841116","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00964","PROVIDER_HEALTH_FALSE","dawson-tx","4841164","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00965","PROVIDER_HEALTH_FALSE","starr-tx","4841170","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00966","PROVIDER_HEALTH_FALSE","comanche-tx","4841176","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00967","PROVIDER_HEALTH_FALSE","webb-tx","4841180","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00968","PROVIDER_HEALTH_FALSE","lampasas-tx","4841188","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00969","PROVIDER_HEALTH_FALSE","dallas-tx","4841212","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00970","PROVIDER_HEALTH_FALSE","denton-tx","4841404","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00971","PROVIDER_HEALTH_FALSE","cameron-tx","4841416","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00972","PROVIDER_HEALTH_FALSE","san-patricio-tx","4841420","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00974","PROVIDER_HEALTH_FALSE","nueces-tx","4841422","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00975","PROVIDER_HEALTH_FALSE","starr-tx","4841424","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00976","PROVIDER_HEALTH_FALSE","harris-tx","4841440","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00977","PROVIDER_HEALTH_FALSE","webb-tx","4841449","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00978","PROVIDER_HEALTH_FALSE","zavala-tx","4841452","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00979","PROVIDER_HEALTH_FALSE","starr-tx","4841458","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00980","PROVIDER_HEALTH_FALSE","webb-tx","4841464","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00981","PROVIDER_HEALTH_FALSE","webb-tx","4841473","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00982","PROVIDER_HEALTH_FALSE","webb-tx","4841475","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00983","PROVIDER_HEALTH_FALSE","starr-tx","4841503","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00984","PROVIDER_HEALTH_FALSE","cameron-tx","4841542","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00985","PROVIDER_HEALTH_FALSE","willacy-tx","4841548","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00986","PROVIDER_HEALTH_FALSE","webb-tx","4841565","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00987","PROVIDER_HEALTH_FALSE","starr-tx","4841566","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00988","PROVIDER_HEALTH_FALSE","jim-hogg-tx","4841569","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00989","PROVIDER_HEALTH_FALSE","zapata-tx","4841579","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00990","PROVIDER_HEALTH_FALSE","cameron-tx","4841580","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00991","PROVIDER_HEALTH_FALSE","webb-tx","4841582","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00992","PROVIDER_HEALTH_FALSE","maverick-tx","4841583","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00993","PROVIDER_HEALTH_FALSE","houston-tx","4841644","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00994","PROVIDER_HEALTH_FALSE","cameron-tx","4841660","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00995","PROVIDER_HEALTH_FALSE","val-verde-tx","4841704","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00996","PROVIDER_HEALTH_FALSE","cameron-tx","4841728","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00997","PROVIDER_HEALTH_FALSE","wilson-tx","4841764","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00998","PROVIDER_HEALTH_FALSE","starr-tx","4841782","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-00999","PROVIDER_HEALTH_FALSE","hidalgo-tx","4841788","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-01000","PROVIDER_HEALTH_FALSE","collin-tx","4841800","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-01001","PROVIDER_HEALTH_FALSE","jackson-tx","4841848","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-01002","PROVIDER_HEALTH_FALSE","taylor-tx","4841872","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
"LP24449-ledger-01003","PROVIDER_HEALTH_FALSE","galveston-tx","4841980","FIXED","Current accepted membership uses the existing source authorities; unavailable plus zero is not presented as a complete quiet state."
