fixtureId,countyId,countyName,countyFips,community,communityIdentity,queryClass,privacyClass,queryVariantClass,query,expectedResolutionClass,expectedCounty,expectedLocality,expectedExactness,providerAttempted,providerSucceeded,providerResultClass,selectedResultClass,identityAgreement,countyAgreement,localityAgreement,coordinateValidity,precisionClass,rendered,selectable,markerCreated,routeHandoffEligible,failureTruthful,notes
"LP241-TX-48267-01","kimble","","48267","null","null","BUSINESS_POI","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48269-01","king","","48269","null","null","ROAD_ONLY","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48271-01","kinney","","48271","null","null","SYNTHETIC_NO_RESULT","SYNTHETIC_NEGATIVE","INTENTIONAL_TYPO","Nonexistent LP241 Test Road,  County, Texas","TRUTHFUL_NO_RESULT","","null","NO_RESULT","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48273-01","kleberg","","48273","null","null","TYPO_NORMALIZATION","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48275-01","knox","","48275","null","null","BOUNDARY_SENSITIVE","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48277-01","lamar","","48277","null","null","UNINCORPORATED","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48279-01","lamb","","48279","null","null","COMMON_STREET","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48281-01","lampasas","","48281","null","null","PUBLIC_FACILITY","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48283-01","la-salle","","48283","null","null","COUNTY_ROAD","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48285-01","lavaca","","48285","null","null","CR_ABBREVIATION","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48287-01","lee","","48287","null","null","FM_RM_ROAD","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48289-01","leon","","48289","null","null","SH_US_HIGHWAY","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48291-01","liberty","","48291","null","null","ZIP_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48293-01","limestone","","48293","null","null","CITY_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48295-01","lipscomb","","48295","null","null","BUSINESS_POI","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48297-01","live-oak","","48297","null","null","ROAD_ONLY","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48299-01","llano","","48299","null","null","SYNTHETIC_NO_RESULT","SYNTHETIC_NEGATIVE","CITY_INCLUDED","Nonexistent LP241 Test Road,  County, Texas","TRUTHFUL_NO_RESULT","","null","NO_RESULT","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48301-01","loving","","48301","null","null","TYPO_NORMALIZATION","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48303-01","lubbock","","48303","null","null","BOUNDARY_SENSITIVE","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48305-01","lynn","","48305","null","null","UNINCORPORATED","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48307-01","mcculloch","","48307","null","null","COMMON_STREET","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48309-01","mclennan","","48309","null","null","PUBLIC_FACILITY","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48311-01","mcmullen","","48311","null","null","COUNTY_ROAD","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48313-01","madison","","48313","null","null","CR_ABBREVIATION","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48315-01","marion","","48315","null","null","FM_RM_ROAD","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48317-01","martin","","48317","null","null","SH_US_HIGHWAY","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48319-01","mason","","48319","null","null","ZIP_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48321-01","matagorda","","48321","null","null","CITY_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48323-01","maverick","","48323","null","null","BUSINESS_POI","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48325-01","medina","","48325","null","null","ROAD_ONLY","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48327-01","menard","","48327","null","null","SYNTHETIC_NO_RESULT","SYNTHETIC_NEGATIVE","SH_US","Nonexistent LP241 Test Road,  County, Texas","TRUTHFUL_NO_RESULT","","null","NO_RESULT","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48329-01","midland","","48329","null","null","TYPO_NORMALIZATION","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48331-01","milam","","48331","null","null","BOUNDARY_SENSITIVE","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48333-01","mills","","48333","null","null","UNINCORPORATED","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48335-01","mitchell","","48335","null","null","COMMON_STREET","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48337-01","montague","","48337","null","null","PUBLIC_FACILITY","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48339-01","montgomery","","48339","null","null","COUNTY_ROAD","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48341-01","moore","","48341","null","null","CR_ABBREVIATION","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48343-01","morris","","48343","null","null","FM_RM_ROAD","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48345-01","motley","","48345","null","null","SH_US_HIGHWAY","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48347-01","nacogdoches","","48347","null","null","ZIP_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48349-01","navarro","","48349","null","null","CITY_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48351-01","newton","","48351","null","null","BUSINESS_POI","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48353-01","nolan","","48353","null","null","ROAD_ONLY","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48355-01","nueces","","48355","null","null","SYNTHETIC_NO_RESULT","SYNTHETIC_NEGATIVE","CR_ABBREVIATED","Nonexistent LP241 Test Road,  County, Texas","TRUTHFUL_NO_RESULT","","null","NO_RESULT","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48357-01","ochiltree","","48357","null","null","TYPO_NORMALIZATION","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48359-01","oldham","","48359","null","null","BOUNDARY_SENSITIVE","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48361-01","orange","","48361","null","null","UNINCORPORATED","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48363-01","palo-pinto","","48363","null","null","COMMON_STREET","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48365-01","panola","","48365","null","null","PUBLIC_FACILITY","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48367-01","parker","","48367","null","null","COUNTY_ROAD","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48369-01","parmer","","48369","null","null","CR_ABBREVIATION","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48371-01","pecos","","48371","null","null","FM_RM_ROAD","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48373-01","polk","","48373","null","null","SH_US_HIGHWAY","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48375-01","potter","","48375","null","null","ZIP_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48377-01","presidio","","48377","null","null","CITY_QUALIFIED","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48379-01","rains","","48379","null","null","BUSINESS_POI","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48381-01","randall","","48381","null","null","ROAD_ONLY","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48383-01","reagan","","48383","null","null","SYNTHETIC_NO_RESULT","SYNTHETIC_NEGATIVE","INTENTIONAL_TYPO","Nonexistent LP241 Test Road,  County, Texas","TRUTHFUL_NO_RESULT","","null","NO_RESULT","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48385-01","real","","48385","null","null","TYPO_NORMALIZATION","PUBLIC_GOVERNMENT_FACILITY","COUNTY_ROAD_SPELLED_OUT"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48387-01","red-river","","48387","null","null","BOUNDARY_SENSITIVE","PUBLIC_GOVERNMENT_FACILITY","CR_ABBREVIATED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48389-01","reeves","","48389","null","null","UNINCORPORATED","PUBLIC_GOVERNMENT_FACILITY","FM_RM"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48391-01","refugio","","48391","null","null","COMMON_STREET","PUBLIC_GOVERNMENT_FACILITY","SH_US"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48393-01","roberts","","48393","null","null","PUBLIC_FACILITY","PUBLIC_GOVERNMENT_FACILITY","ZIP_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48395-01","robertson","","48395","null","null","COUNTY_ROAD","PUBLIC_GOVERNMENT_FACILITY","CITY_INCLUDED"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48397-01","rockwall","","48397","null","null","CR_ABBREVIATION","PUBLIC_GOVERNMENT_FACILITY","PLAIN"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
"LP241-TX-48399-01","runnels","","48399","null","null","FM_RM_ROAD","PUBLIC_GOVERNMENT_FACILITY","INTENTIONAL_TYPO"," County Courthouse, Texas","EXACT_OR_ACCEPTABLE_APPROXIMATE","","null","PUBLIC_POI_NOT_RESIDENTIAL_EXACTNESS","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PLAN ONLY — execute in an approved owner browser; no private address and no runtime result claimed."
